OBJT_ID,OCCU_YEAR,OCCU_MT,OCCU_DE,OCCU_TM,OCCU_DAY,OCCU_DATE,LCLAS,SCLAS,DEATH,SWPSN,SINJPSN,INJPSN,BIG,DRNKG,KID,ODSN,WLKG,VIOLT_CN,CTPRVN_CD,SGG_CD,EMD_CD,X,Y
919,2023,11,02,10,목요일,20231102,중상,차대사람,0,1,0,0,null,null,null,null,O,보행자 보호의무 위반,11,11110,11110181,126.960821537,37.5726413488
920,2023,03,02,10,목요일,20230302,경상,차대차,0,0,1,1,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110181,126.960810798,37.5725601786
921,2023,07,12,22,수요일,20230712,경상,차대차,0,0,4,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110181,126.962940025,37.5725248173
922,2023,11,16,19,목요일,20231116,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110181,126.960787695,37.5726231673
923,2023,06,13,19,화요일,20230613,중상,차대사람,0,1,0,0,null,null,null,O,O,안전운전 의무 불이행,11,11110,11110181,126.963994703,37.5723132879
924,2023,02,23,19,목요일,20230223,경상,차대차,0,0,1,0,null,null,null,O,null,기타,11,11110,11110182,126.958054294,37.6075737247
925,2023,08,17,12,목요일,20230817,경상,차대사람,0,0,1,0,null,null,null,O,O,안전운전 의무 불이행,11,11110,11110182,126.958648772,37.6068373545
926,2023,07,28,07,금요일,20230728,경상,차대차,0,0,1,1,null,null,null,null,null,신호위반,11,11110,11110182,126.956870219,37.6083704735
927,2023,08,30,18,수요일,20230830,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110182,126.959737999,37.6066170109
928,2023,04,04,22,화요일,20230404,중상,차대차,0,1,1,1,null,null,null,O,null,기타,11,11110,11110182,126.956427914,37.6084315308
929,2023,04,16,22,일요일,20230416,중상,차량단독,0,1,0,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110183,126.985138562,37.6115707589
930,2023,11,19,19,일요일,20231119,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110183,126.96479347,37.6046841378
931,2023,08,11,17,금요일,20230811,경상,차대차,0,0,2,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110183,126.966521567,37.6054220479
932,2023,06,23,17,금요일,20230623,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110183,126.96586128,37.6042833723
933,2023,12,26,13,화요일,20231226,경상,차대차,0,0,1,0,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110183,126.971950976,37.6082496351
934,2023,07,12,17,수요일,20230712,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110183,126.975609357,37.6100235613
935,2023,07,24,23,월요일,20230724,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110183,126.966995683,37.6120129854
936,2023,05,17,15,수요일,20230517,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110183,126.964432111,37.6045202572
937,2023,11,04,00,토요일,20231104,중상,차대차,0,2,0,0,null,null,null,null,null,중앙선 침범,11,11110,11110183,126.977417373,37.6009911328
938,2023,10,04,02,수요일,20231004,중상,차대차,0,1,0,0,null,null,null,null,null,중앙선 침범,11,11110,11110183,126.978003736,37.6013813046
939,2023,12,02,17,토요일,20231202,경상,차대차,0,0,2,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110183,126.96866772,37.606324057
940,2023,07,11,05,화요일,20230711,중상,차대차,0,1,0,0,null,null,null,null,null,중앙선 침범,11,11110,11110183,126.977641922,37.6012805562
941,2023,09,12,09,화요일,20230912,경상,차대차,0,0,1,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110183,126.969278017,37.6065341114
942,2023,04,12,14,수요일,20230412,경상,차대사람,0,0,1,0,null,null,null,O,O,안전운전 의무 불이행,11,11110,11110183,126.976186299,37.6117657098
943,2023,04,10,08,월요일,20230410,경상,차대차,0,0,1,0,null,O,null,null,null,안전운전 의무 불이행,11,11110,11110183,126.985223998,37.609038365
944,2023,10,04,12,수요일,20231004,경상,차대차,0,0,1,0,null,null,null,O,null,안전거리 미확보,11,11110,11110183,126.973790553,37.609267353
945,2023,08,29,18,화요일,20230829,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110183,126.97671638,37.6104971722
946,2023,10,26,11,목요일,20231026,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110183,126.969493015,37.6065711317
947,2023,09,23,18,토요일,20230923,중상,차량단독,0,1,0,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110183,126.971989615,37.6075918295
948,2023,09,26,20,화요일,20230926,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110183,126.966995582,37.6056765651
949,2023,10,14,16,토요일,20231014,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110183,126.982134574,37.6117829496
950,2023,11,01,15,수요일,20231101,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110183,126.966853201,37.6065772623
951,2023,01,14,09,토요일,20230114,부상신고,차대차,0,0,0,1,null,null,null,null,null,기타,11,11110,11110183,126.966407892,37.6054756144
952,2023,05,06,16,토요일,20230506,경상,차대차,0,0,2,0,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110183,126.967548711,37.6059584775
953,2023,01,03,21,화요일,20230103,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110183,126.966034477,37.6069971906
954,2023,10,06,16,금요일,20231006,경상,차대차,0,0,3,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110183,126.98287419,37.6047827762
955,2023,08,16,10,수요일,20230816,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110183,126.97655909,37.6103071932
956,2023,01,08,09,일요일,20230108,경상,차대사람,0,0,1,0,null,null,null,null,O,신호위반,11,11110,11110183,126.975813354,37.6100154542
957,2023,01,14,12,토요일,20230114,경상,차대차,0,0,6,1,null,null,O,null,null,안전운전 의무 불이행,11,11110,11110183,126.968005981,37.6022019488
958,2023,09,22,14,금요일,20230922,경상,차대차,0,0,2,0,null,null,null,O,null,안전거리 미확보,11,11110,11110183,126.974740206,37.6095600125
959,2023,10,06,16,금요일,20231006,사망,차대차,2,1,0,0,null,null,null,O,null,중앙선 침범,11,11110,11110183,126.982580734,37.6029878208
960,2023,05,06,21,토요일,20230506,경상,차대차,0,0,4,0,null,null,O,null,null,안전거리 미확보,11,11110,11110183,126.970013195,37.60670867
961,2023,02,01,23,수요일,20230201,중상,차대차,0,1,0,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110183,126.967107843,37.6058212865
962,2023,09,19,18,화요일,20230919,중상,차대차,0,1,0,0,null,null,null,O,null,기타,11,11110,11110183,126.972280145,37.6129741285
963,2023,10,23,09,월요일,20231023,경상,차대사람,0,0,1,0,null,null,null,null,O,기타,11,11110,11110184,126.961747718,37.5981445778
964,2023,10,12,20,목요일,20231012,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110184,126.96579129,37.5998124044
965,2023,08,06,06,일요일,20230806,경상,차량단독,0,0,1,0,null,O,null,null,null,안전운전 의무 불이행,11,11110,11110184,126.964063236,37.5959288014
966,2023,07,27,18,목요일,20230727,경상,차대차,0,0,1,0,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110184,126.96626303,37.5924505757
967,2023,04,30,17,일요일,20230430,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110184,126.965704013,37.5930068787
968,2023,05,14,15,일요일,20230514,경상,차대사람,0,0,1,0,null,null,null,null,O,신호위반,11,11110,11110184,126.965684581,37.5925561196
969,2023,09,23,17,토요일,20230923,중상,차량단독,0,1,0,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110184,126.963747165,37.5957741376
970,2023,03,18,11,토요일,20230318,중상,차대차,0,1,0,0,null,null,null,null,null,안전거리 미확보,11,11110,11110184,126.96393734,37.596108498
971,2023,09,11,22,월요일,20230911,중상,차대차,0,1,0,0,null,null,null,null,null,신호위반,11,11110,11110184,126.965854357,37.5925749149
972,2023,12,04,16,월요일,20231204,중상,차대차,0,1,0,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110184,126.960620992,37.5988695204
973,2023,08,27,15,일요일,20230827,경상,차대차,0,0,2,0,null,null,null,null,null,신호위반,11,11110,11110184,126.9595118,37.59560159
974,2023,09,24,14,일요일,20230924,경상,차대차,0,0,3,0,null,null,null,null,null,안전거리 미확보,11,11110,11110184,126.963562104,37.59472774
975,2023,04,30,20,일요일,20230430,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110184,126.965796884,37.5926918293
976,2023,07,03,04,월요일,20230703,경상,차대차,0,0,2,0,null,null,null,O,null,신호위반,11,11110,11110185,126.957928294,37.5999568197
977,2023,06,30,06,금요일,20230630,중상,차대사람,0,1,0,0,null,null,null,O,O,안전운전 의무 불이행,11,11110,11110185,126.958541187,37.5997973918
978,2023,10,25,13,수요일,20231025,중상,차대차,0,1,0,0,null,null,null,null,null,교차로 통행방법 위반,11,11110,11110185,126.958314364,37.5998324046
979,2023,03,13,10,월요일,20230313,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110185,126.958874567,37.6006912483
980,2023,10,18,22,수요일,20231018,경상,차대차,0,0,1,0,null,null,null,null,null,안전거리 미확보,11,11110,11110185,126.959324716,37.599539595
981,2023,11,06,07,월요일,20231106,경상,차대차,0,0,2,1,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110185,126.95862179,37.5996174933
982,2023,11,23,22,목요일,20231123,중상,차대차,0,1,0,0,null,null,null,null,null,신호위반,11,11110,11110185,126.957984673,37.5999931323
983,2023,07,10,11,월요일,20230710,중상,차대차,0,1,0,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110185,126.957465282,37.5997563972
984,2023,12,12,20,화요일,20231212,경상,차대차,0,0,2,0,null,O,null,O,null,기타,11,11110,11110185,126.958129585,37.6003182805
985,2023,09,14,19,목요일,20230914,중상,차대차,0,6,12,2,O,null,null,O,null,안전운전 의무 불이행,11,11110,11110185,126.9572454,37.6019546578
986,2023,11,14,09,화요일,20231114,중상,차대차,0,1,0,0,null,null,null,null,null,기타,11,11110,11110185,126.959281361,37.599268994
987,2023,06,26,16,월요일,20230626,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110185,126.955152408,37.6015664507
988,2023,06,10,23,토요일,20230610,경상,차대차,0,0,3,0,null,null,null,null,null,신호위반,11,11110,11110185,126.958119957,37.6000838876
989,2023,11,02,17,목요일,20231102,중상,차대차,0,1,2,0,null,null,null,O,null,안전운전 의무 불이행,11,11110,11110185,126.958467535,37.6005812205
990,2023,05,17,19,수요일,20230517,경상,차대차,0,0,3,2,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110185,126.958655121,37.5997077803
991,2023,03,18,20,토요일,20230318,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110185,126.958064493,37.5999213916
992,2023,06,02,08,금요일,20230602,경상,차대차,0,0,2,0,null,null,null,O,null,안전거리 미확보,11,11110,11110185,126.958615063,37.6005458437
993,2023,12,29,22,금요일,20231229,경상,차대사람,0,0,1,0,null,null,null,null,O,안전운전 의무 불이행,11,11110,11110185,126.959191039,37.6007918464
994,2023,03,10,17,금요일,20230310,경상,차대차,0,0,2,0,null,null,O,null,null,안전거리 미확보,11,11110,11110186,126.961777311,37.603471638
995,2023,08,02,17,수요일,20230802,경상,차대사람,0,0,1,0,null,null,null,O,O,신호위반,11,11110,11110186,126.961235505,37.6047670961
996,2023,02,25,20,토요일,20230225,경상,차대차,0,0,1,0,null,O,null,null,null,안전운전 의무 불이행,11,11110,11110186,126.960583709,37.6056023652
997,2023,06,25,16,일요일,20230625,경상,차대차,0,0,1,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110186,126.961553662,37.6030650146
998,2023,04,21,19,금요일,20230421,경상,차대차,0,0,2,0,null,null,null,null,null,안전운전 의무 불이행,11,11110,11110186,126.961800553,37.6033906234
999,2023,12,03,18,일요일,20231203,경상,차대차,0,0,3,0,null,null,null,null,null,안전거리 미확보,11,11110,11110186,126.961419799,37.6027759747
1000,2023,06,10,08,토요일,20230610,경상,차대차,0,0,1,0,null,null,null,null,null,신호위반,11,11110,11110186,126.960962507,37.6049190774
